,paperID,authorName
2595,796,"Nakagawa, Elisa Yumi"
2596,796,"Oquendo, Flavio"
2597,796,"Becker, Martin"
2598,797,"Nakagawa, Elisa Yumi"
2599,797,"Oquendo, Flavio"
2600,797,"Becker, Martin"
2601,798,"Nakagawa, Elisa Yumi"
2602,799,"Nakagawa, Elisa Yumi"
2603,800,"Lindgren, Markus"
2604,800,"Norstr m, Christer"
2605,800,"Wall, Anders"
2606,800,"Land, Rikard"
2607,801,"Phoomvuthisarn, Suronapee"
2608,801," Liu, Yan"
2609,801," Zhu, Liming"
2610,802,"Tang, Antony"
2611,802,"Van Vliet, Hans"
2612,803,"Tang, Antony"
2613,803,"Van Vliet, Hans"
2614,804,"Tang, Antony"
2615,804,"Van Vliet, Hans"
2616,805,"Harper, K"
2617,805,Eric
2618,805,"Dagnino, Aldo"
2619,806,"Michiels, Sam"
2620,806,"Desmet, Lieven"
2621,806,"Joosen, Wouter"
2622,806,"Verbaeten, Pierre"
2623,807,"Michiels, S"
2624,807," Desmet, L"
2625,807," Joosen, W"
2626,807," Verbaeten, P"
2627,808,"Tang, Antony"
2628,808,"Jin, Yan"
2629,808,"Han, Jun"
2630,808,"Nicholson, Ann"
2631,809,"Mitchell, S B"
2632,809," Theodoridou, A"
2633,809," Pope, D J"
2634,810,"Mitchell, S B"
2635,810," Theodoridou, A"
2636,810," Pope, D J"
2637,811,"Hasselbring, Wilhelm"
2638,812,"Acher, Mathie"
2639,812,"Cleve, Anthony"
2640,812,"Collet, Philippe"
2641,812,"Merle, Philippe"
2642,812,"Duchien, Laurence"
2643,812,"Lahire, Philippe"
2644,813,"Oliveira, Lucas Bueno Ruas"
2645,813," Leroux, Elena"
2646,813,"Felizardo, Katia Romero"
2647,813,"Oquendo, Flavio"
2648,813,"Nakagawa, Elisa Yumi"
2649,814,"Bueno Ruas Oliveira, L"
2650,814," Leroux, E"
2651,814," Romero Felizardo, K"
2652,814," Oquendo, F"
2653,814," Nakagawa, E Y"
2654,815,"Taylor, Richard N"
2655,815," Medvidovic, Nenad"
2656,815,"Oreizy, Peyman"
2657,816,"Taylor, Richard N"
2658,816," Medvidovic, Nenad"
2659,816,"Oreizy, Peyman"
2660,817,"Taylor, Richard N"
2661,817," Medvidovic, Nenad"
2662,817,"Oreizy, Peyman"
2663,818,"Xiong, Huanhuan"
2664,818,"Fowley, Frank"
2665,818,"Pahl, Claus"
2666,818,"Moran, Niall"
2667,819,Huanhuan Xiong
2668,819,"Fowley, F"
2669,819," Pahl, C"
2670,819," Moran, N"
2671,820,"Zhao, Liang"
2672,820," Sakr, Sherif"
2673,820," Zhu, Liming"
2674,820," Xu, Xiwei"
2675,820," Liu, Anna"
2676,821,"Zhao, Liang"
2677,821," Sakr, Sherif"
2678,821," Zhu, Liming"
2679,821," Xu, Xiwei"
2680,821," Liu, Anna"
2681,822,"Agrawal, Ashish"
2682,822,"Sodhi, Balwinder"
2683,822,"Prabhakar, T V"
2684,823,"Fernandez, Eduardo B"
2685,823," Monge, Raul"
2686,824,"Kou, Siming"
2687,824,"Babar, Muhammad Ali"
2688,824,"Sangroya, Amit"
2689,825,"Babar, M A"
2690,825," Wang, X"
2691,825," Gorton, I"
2692,826,"Krautsevich, Leanid"
2693,826,"Martinelli, Fabio"
2694,826,"Yautsiukhin, Artsiom"
2695,827,"Bucchiarone, Antonio"
2696,827,"Pelliccione, Patrizio"
2697,827,"Vattani, Charlie"
2698,827,"Runge, Olga"
2699,828,"Bucchiarone, Antonio"
2700,828,"Pelliccione, Patrizio"
2701,828,"Vattani, Charlie"
2702,828,"Runge, Olga"
2703,829,"Bucchiarone, Antonio"
2704,829,"Pelliccione, Patrizio"
2705,829,"Vattani, Charlie"
2706,829,"Runge, Olga"
2707,830,"Becker, Matthias"
2708,830,"Luckey, Markus"
2709,830,"Becker, Steffen"
2710,831,"Chauvel, Franck"
2711,831,"Song, Hui"
2712,831,"Chen, Xiangping"
2713,831,"Huang, Gang"
2714,831,"Mei, Hong"
2715,832,"Duzbayev, Nurzhan"
2716,832,"Poernomo, Iman"
2717,833,"Duzbayev, N"
2718,833," Poernomo, I"
2719,834,"Palma, Francis"
2720,834," Moha, Naouel"
2721,834,"Tremblay, Guy"
2722,834,"Gu h neuc, Yann Ga l"
2723,835,"Palma, F"
2724,835," Moha, N"
2725,835," Tremblay, G"
2726,835," Gue he neuc, Y"
2727,836,"De Oliveira, Lucas Bueno Ruas"
2728,836,"Romero Felizardo, Katia"
2729,836,"Feitosa, Daniel"
2730,836,"Nakagawa, Elisa Yumi"
2731,837,"Jiang, Michael"
2732,837,"Willey, Allan"
2733,838,"Baresi, Luciano"
2734,838,"Guinea, Sam"
2735,838,"Manna, Valerio Panzica La"
2736,839,"Duzbayev, N"
2737,839," Poernomo, I"
2738,840,"Duzbayev, Nurzhan"
2739,840,"Poernomo, Iman"
2740,841,"Li, Xitong"
2741,841,"Fan, Yushun"
2742,841,"Wang, Jian"
2743,841,"Wang, Li"
2744,841,"Jiang, Feng"
2745,842,"Platenius, Marie Christin"
2746,842,"Becker, Steffen"
2747,842,"Sch fer, Wilhelm"
2748,843,"Platenius, M C"
2749,843," Becker, S"
2750,843," Scha fer, W"
2751,844,"John, Jose"
2752,844,"Wang, Mingxue"
2753,844,"Pahl, Claus"
2754,845,"Galster, Matthias"
2755,846,"Falessi, Davide"
2756,846,"Cantone, Giovanni"
2757,846,"Kruchten, Philippe"
2758,847,"Falessi, D"
2759,847," Cantone, G"
2760,847," Kruchten, P"
2761,848,"Alloui, Ilham"
2762,848,"C mpan, Sorana"
2763,848,"Verjus, Herve"
2764,849,"Caprarescu, Bogdan Alexandr"
2765,850,"Henttonen, Katja"
2766,850,"Matinlassi, Mari"
2767,851,"Henttonen, Katja"
2768,851,"Matinlassi, Mari"
2769,852,"Henttonen, Katja"
2770,852,"Matinlassi, Mari"
2771,853,"Jansen, Anton"
2772,853,"De Vries, Tjaard"
2773,853,"Avgeriou, Paris"
2774,853,"Van Veelen, Martijn"
2775,854,"Jansen, A"
2776,854," de Vries, T"
2777,854," Avgeriou, P"
2778,854," van Veclen, M"
2779,855,"Florentz, B"
2780,855," Huhn, M"
2781,856,"Florentz, Bastian"
2782,856,"Huhn, Michaela"
2783,857,"Muccini, Henry"
2784,857,"Pelliccione, Patrizio"
2785,858,"van Osch, M"
2786,859,"Weyns, Danny"
2787,859,"Capilla, Rafael"
2788,860,"Yuan, Eric"
2789,860,"Malek, Sam"
2790,860,"Schmerl, Bradley"
2791,860,"Garlan, David"
2792,860,"Gennari, Jeff"
2793,861,"Tibermacine, Chouki"
2794,861,"Zernadji, Tarek"
2795,862,"De Almeida, Eduardo Santana"
2796,862,"Alvaro, Alexandre"
2797,862,"Garcia, Vinicius Cardoso"
2798,862,"Nascimento, Leandro"
2799,862,"Meira, Silvio Lemos"
2800,862,"Lucr dio, Daniel"
2801,863,"de Almeida, E S"
2802,863," Alvaro, A"
2803,863," Garcia, V C"
2804,863," Nascimento, L"
2805,863," Meira, S L"
2806,863," Lucredio, D"
2807,864,"Black, Andrew P"
2808,865,"Marcu, A"
2809,865," Toth, G"
2810,865," Pietrasz, P"
2811,866,"Suomalainen, Jani"
2812,866,"Hyttinen, Pasi"
2813,866,"Tarvainen, Pentti"
2814,867,"Liu, Bo"
2815,867,"Chia, Zhi Wen"
2816,867,"Lee, Zhen Yo"
2817,867,"Cheng, Chin Hsien"
2818,867,"Lee, Jim Yang"
2819,867,"Liu, Zhao Lin"
2820,868,"Musil, Juergen"
2821,868,"Musil, Angelika"
2822,868,"Biffl, Stefan"
2823,869,"Musil, J"
2824,869," Musil, A"
2825,869," Biffl, S"
2826,870,"Navarro, Elena"
2827,870,"Cuesta, Carlos E"
2828,870," Perry, Dewayne E"
2829,870," Roda, Cristina"
2830,871,"Pettersson, Oskar"
2831,871,"Svensson, Martin"
2832,871,"Gil, Didac"
2833,871,"Andersson, Jesper"
2834,871,"Milrad, Marcelo"
2835,872,"Adachi Barbosa, Eiji"
2836,872,"Batista, Thais"
2837,872,"Garcia, Alessandro"
2838,872,"Silva, Eduardo"
2839,873,"P rez, Jennifer"
2840,873,"D az, Jessica"
2841,873,"Costa Soria, Crist bal"
2842,873,"Garbajosa, Juan"
2843,874,"P rez, Jennifer"
2844,874,"D az, Jessica"
2845,874,"Costa Soria, Crist bal"
2846,874,"Garbajosa, Juan"
2847,875,"P rez, Jennifer"
2848,875,"D az, Jessica"
2849,875,"Costa Soria, Crist bal"
2850,875,"Garbajosa, Juan"
2851,876,"Tizzei, Leonardo P"
2852,876," Rubira, Cec lia M"
2853,877,"Bhattacharya, Sutirtha"
2854,877,"Perry, Dewayne E"
2855,878,"Geertsema, Bas"
2856,878,"Jansen, Slinger"
2857,879,"Van Heesch, Uwe"
2858,879," Avgeriou, Paris"
2859,880,"Lago, Patricia"
2860,880,"Avgeriou, Paris"
2861,880,"Capilla, Rafael"
2862,880,"Kruchten, Philippe"
2863,881,"Van Der Ven, Jan Salvador"
2864,881,"Bosch, Jan"
2865,882,"Capilla, Rafael"
2866,882,"Zimmermann, Olaf"
2867,882,"Zdun, Uwe"
2868,882,"Avgeriou, Paris"
2869,882,"K ster, Jochen M"
2870,883,"Kabbedijk, J"
2871,883," Pors, M"
2872,883," Jansen, S"
2873,883," Brinkkemper, S"
2874,884,"Tekinerdogan, Bedir"
2875,885,"Tekinerdogan, B"
2876,886,"Clerc, Viktor"
2877,886,"Lago, Patricia"
2878,886,"Van Vliet, Hans"
2879,887,"Clerc, V"
2880,887," Lago, P"
2881,887," van Vliet, H"
2882,888,"Lee, Larix"
2883,888,"Kruchten, Philippe"
2884,889,"Caracciolo, Andrea"
2885,889,"Lungu, Mircea Filip"
2886,889,"Nierstrasz, Oscar"
2887,890,"Jerad, Chadlia"
2888,890,"Barkaoui, Kamel"
2889,890,"Touzi, Amel Grissa"
2890,891,"Jerad, Chadlia"
2891,891,"Barkaoui, Kamel"
2892,891,"Touzi, Amel Grissa"
2893,892,"Jerad, C"
2894,892," Barkaoui, K"
2895,892," Grissa Touzi, A"
2896,893,"Jerad, C"
2897,893," Barkaoui, K"
2898,893," Grissa Touzi, A"
2899,894,"Wile, D S"
2900,894," Egyed, A"
2901,895,"Wile, David S"
2902,895," Egyed, Alexander"
2903,896,"Rekha V , Smrithi"
2904,896," Muccini, Henry"
2905,897,"Rekha, V S"
2906,897," Muccini, H"
2907,898,"Stevanetic, Srdjan"
2908,898,"Haitzer, Thomas"
2909,898,"Zdun, Uwe"
2910,899,"Mair, Matthias"
2911,899,"Herold, Sebastian"
2912,900,"Raatikainen, Mikko"
2913,900,"Savolainen, Juha"
2914,900,"M nnist , Tomi"
2915,901,"Rost, Dominik"
2916,901,"Naab, Matthias"
2917,901,"Lima, Crescencio"
2918,901,"Von Flach Garcia Chavez, Christina"
2919,902,"Bertolino, A"
2920,902," Bucchiarone, A"
2921,902," Gnesi, S"
2922,902," Muccini, H"
2923,903,"Keuler, Thorsten"
2924,903,"Knodel, Jens"
2925,903,"Naab, Matthias"
2926,903,"Rost, Dominik"
2927,904,"Keuler, Thorsten"
2928,904,"Knodel, Jens"
2929,904,"Naab, Matthias"
2930,904,"Rost, Dominik"
2931,905,"Soliman, Mohamed"
2932,905,"Riebisch, Matthias"
2933,906,"Soliman, M"
2934,906," Riebisch, M"
2935,907,"Caracciolo, Andrea"
2936,907,"Lungu, Mircea Filip"
2937,907,"Nierstrasz, Oscar"
2938,908,"Caracciolo, A"
2939,908," Lungu, M F"
2940,908," Nierstrasz, O"
2941,909,"Reijonen, Ville"
2942,909,"Koskinen, Johannes"
2943,909,"Haikala, Ilkka"
2944,910,"Chardigny, Sylvain"
2945,910,"Seriai, Abdelhak"
2946,910,"Oussalah, Mourad"
2947,910,"Tamzalit, Dalila"
2948,911,"Seriai, A"
2949,911," Sadou, S"
2950,911," Sahraoui, H A"
2951,912,"Christensen, Henrik Brbak"
2952,912,"Hansen, Klaus Marius"
2953,912,"Schougaard, Kari Rye"
2954,913,"Dimech, Claire"
2955,913,"Balasubramaniam, Dharini"
2956,914,"Riva, Claudio"
2957,915,"Cordero, Rogelio Limon"
2958,915,"Salavert, Isidro Ramos"
2959,916,"Cordero, Rogelio Limon"
2960,916,"Salavert, Isidro Ramos"
2961,917,"Cordero, R L"
2962,917," Salavert, I R"
2963,918,"Cordero, R L"
2964,918," Salavert, I R"
2965,919,"Sehestedt, Stephan"
2966,919,"Cheng, Chih Hong"
2967,919,"Bouwers, Eric"
2968,920,"Cui, Xiaofeng"
2969,920,"Sun, Yanchun"
2970,920,"Mei, Hong"
2971,921,"Khlif, Ilhem"
2972,921,"Kacem, Mohamed Hadj"
2973,921,"Kacem, Ahmed Hadj"
2974,921,"Drira, Khalil"
2975,922,"Jansen, Anton"
2976,922,"Bosch, Jan"
2977,923,"Nakagawa, Elisa Yumi"
2978,923,"Barbosa, Ellen Francine"
2979,923,"Maldonado, Jos"
2980,923,Carlos
2981,924,"Nakagawa, Elisa Yumi"
2982,924,"Barbosa, Ellen Francine"
2983,924,"Maldonado, Jos"
2984,924,Carlos
2985,925,"Nakagawa, Elisa Yumi"
2986,925,"Barbosa, Ellen Francine"
2987,925,"Maldonado, Jos"
2988,925,Carlos
2989,926,"Nava, Francisco"
2990,926,"Capilla, Rafael"
2991,926,"Due as, Juan C"
2992,927,"Nava, Francisco"
2993,927,"Capilla, Rafael"
2994,927,"Due as, Juan C"
2995,928,"Nava, F"
2996,928," Capilla, R"
2997,928," Due as, J C"
2998,929,"Nava, F"
2999,929," Capilla, R"
3000,929," Due as, J C"
3001,930,"Van Den Berk, Ivo"
3002,930,"Jansen, Slinger"
3003,930,"Luinenburg, L tzen"
3004,931,"Kebir, Selim"
3005,931,"Seriai, Abdelhak Djamel"
3006,931,"Chardigny, Sylvain"
3007,931,"Chaoui, Allaoua"
3008,932,"Kebir, Selim"
3009,932,"Seriai, Abdelhak Djamel"
3010,932,"Chardigny, Sylvain"
3011,932,"Chaoui, Allaoua"
3012,933,"Durdik, Zoya"
3013,933,"Reussner, Ralf H"
3014,934,"Baelen, Warren"
3015,934,"Cai, Yuanfang"
3016,935,"Baelen, Warren"
3017,935,"Cai, Yuanfang"
3018,936,"Spasojevic, Boris"
3019,936,"Lungu, Mircea"
3020,936,"Nierstrasz, Oscar"
3021,937,"Gerdes, S"
3022,937," Lehnert, S"
3023,937," Riebisch, M"
3024,938,"Cataldo, Marcelo"
3025,938,"Herbsleb, James D"
3026,939,"Knodel, Jens"
3027,939,"Naab, Matthias"
3028,939,"Rost, Dominik"
3029,940,"Rytter, Martin"
3030,940,"Jrgensen, Bo Nrregaard"
3031,941,"Naab, Matthias"
3032,941,"Stammel, Johannes"
3033,942,"Brosch, Franz"
3034,942,"Buhnova, Barbora"
3035,942,"Koziolek, Heiko"
3036,942,"Reussner, Ralf"
3037,943,"Graciano Neto, Valdemar Vicente"
3038,943," Guessi, Milena"
3039,943,"Oliveira, Lucas Bueno R"
3040,943," Oquendo, Flavio"
3041,943,"Nakagawa, Elisa Yumi"
3042,944,"Cortellessa, Vittorio"
3043,944,"Di Marco, Antinisca"
3044,944,"Inverardi, Paola"
3045,945,"Cortellessa, V"
3046,945," Di Marco, A"
3047,945," Inverardi, P"
3048,946,"C mpan, Sorana"
3049,946,"Couturier, Vincent"
3050,947,"Happe, Jens"
3051,947,"Westermann, Dennis"
3052,947,"Sachs, Kai"
3053,947,"Kapov , Lucia"
3054,948,"Krogmann, Klaus"
3055,948,"Schweda, Christian M"
3056,948," Buckl, Sabine"
3057,948,"Kuperberg, Michael"
3058,948,"Martens, Anne"
3059,948,"Matthes, Florian"
3060,949,"Babka, Vlastimil"
3061,949,"Tuma, Petr"
3062,949,"Bulej, Lubom r"
3063,950,"Anvaari, Mohsen"
3064,950,"Jansen, Slinger"
3065,951,"Jahn, Markus"
3066,951,"Rabiser, Rick"
3067,951,"Gr nbacher, Paul"
3068,951,"L berbauer, Markus"
3069,951,"Wolfinger, Reinhard"
3070,951,"M ssenb ck, Hanspeter"
3071,952,"Jahn, Markus"
3072,952,"Rabiser, Rick"
3073,952,"Gr nbacher, Paul"
3074,952,"L berbauer, Markus"
3075,952,"Wolfinger, Reinhard"
3076,952,"M ssenb ck, Hanspeter"
3077,953,"Brown, T J"
3078,953," Bashroush, R"
3079,953," Gillan, C"
3080,953," Spence, I"
3081,953," Kilpatrick, P"
3082,954,"K rner, Marco"
3083,954,"Herold, Sebastian"
3084,954,"Rausch, Andreas"
3085,955,"Klatt, Benjamin"
3086,955,"K ster, Martin"
3087,956,"Cavalcanti, Ricardo De Oliveira"
3088,956,"De Almeida, Eduardo Santana"
3089,956,"Meira, Silvio R L"
3090,957,"Angelov, Samuil"
3091,957,"Trienekens, Jos"
3092,957,"Kusters, Rob"
3093,958,"El Ariss, Omar"
3094,958,"Xu, Dianxiang"
3095,959,"Du, Miao"
3096,959,"Schneider, Jean Guy"
3097,959,"Hine, Cameron"
3098,959,"Grundy, John"
3099,959,"Versteeg, Steve"
3100,960,"Saraiva, Juliana"
3101,960,"Soares, S rgio"
3102,960,"Castor, Fernando"
3103,961,"Costa Soria, Crist bal"
3104,961,"P rez, Jennifer"
3105,961,"Cars , Jos"
3106,961,Angel
3107,962,"P rez, Jennifer"
3108,962,"D az, Jessica"
3109,962,"Garbajosa, Juan"
3110,962,"Alarc n, Pedro P"
3111,963,"Bhuta, Jesal"
3112,963,"Mattmann, Chris A"
3113,963," Medvidovic, Nenad"
3114,963,"Boehm, Barry"
3115,964,"Bhuta, J"
3116,964," Mattmann, C A"
3117,964," Medvidovic, N"
3118,964," Boehm, B"
3119,965,"Ridene, Youssef"
3120,965,"Barbier, Franck"
3121,966,"Oliveira, Lucas Bueno Ruas"
3122,966,"Nakagawa, Elisa Yumi"
3123,967,"Morrison, R"
3124,967," Kirby, G"
3125,967," Balasubramaniam, D"
3126,967," Mickan, K"
3127,967," Oquendo, F"
3128,967," Cimpan, S"
3129,967," Warboys, B"
3130,967," Snowdon, B"
3131,967," Greenwood, R M"
3132,968,"Morrison, Ron"
3133,968,"Kirby, Graham"
3134,968,"Balasubramaniam, Dharini"
3135,968,"Mickan, Kath"
3136,968,"Oquendo, Flavio"
3137,968,"C mpan, Sorana"
3138,968,"Warboys, Brian"
3139,968,"Snowdon, Bob"
3140,968,"Mark Greenwood, R"
3141,969,"Bernini, Diego"
3142,970,"Srivastava, Ratndeep"
3143,970,"Strasser, Peter"
3144,971,"Dam, Hoa Khanh"
3145,971,"Reder, Alexander"
3146,971,"Egyed, Alexander"
3147,972,"Bosch, Jan"
3148,973,"Machado, Carlos Alberto"
3149,973," Silva, Eduardo"
3150,973,"Batista, Thais"
3151,973,"Leite, Jair"
3152,973,"Nakagawa, Elisa"
3153,974,"Machado, C A"
3154,974," Silva, E"
3155,974," Batista, T"
3156,974," Leite, J"
3157,974," Nakagawa, E"
3158,975,"Fujigaya, Tsuyohiko"
3159,975," Kim, Chaerin"
3160,975,"Matsumoto, Kazuya"
3161,975,"Nakashima, Naotoshi"
3162,976,"Zullighoven, H"
3163,976," Lilienthal, C"
3164,976," Bennicke, M"
3165,977,"Sangwan, R"
3166,977," El Houda, Z"
3167,978,"Szyperski, C"
3168,979,"Bondi, A B"
3169,980,"Gorton, I"
3170,980," Babar, A"
3171,981,"Kulkarni, N"
3172,981," Padmanabhuni, S"
3173,982,"Stafford, J"
3174,983,"Bass, L"
3175,983," Nord, R L"
3176,984,"Bosch, J"
3177,985,"Reussner, R"
3178,985," Becker, S"
3179,986,"Sangal, N"
3180,987,"Radhakrishnan, R"
3181,987," Sriraman, B"
3182,988,"Brownsword, A"
3183,988," Gorton, I"
3184,989,"Miesbauer, Cornelia"
3185,989,"Weinreich, Rainer"
3186,990,"Li, Xiang"
3187,990,"An, Li"
3188,990,"Wang, Xiayan"
3189,990,"Li, Fan"
3190,990,"Zou, Ruqiang"
3191,990,"Xia, Dingguo"
3192,991,"Figueiredo, Eduardo"
3193,991,"Galv o, Ism nia"
3194,991,"Khan, Safoora Shakil"
3195,991,"Garcia, Alessandro"
3196,991,"Sant Anna, Claudio"
3197,991,"Pimentel, Afonso"
3198,991,"Medeiros, Ana Luisa"
3199,991,"Fernandes, Lyrene"
3200,991,"Batista, Thais"
3201,991,"Ribeiro, Rita"
3202,991,"Van Den Broek, Pim"
3203,991,"Aksit, Mehmet"
3204,991,"Zschaler, Steffen"
3205,991,"Moreira, Ana"
3206,992,"Figueiredo, Eduardo"
3207,992,"Galv o, Ism nia"
3208,992,"Khan, Safoora Shakil"
3209,992,"Garcia, Alessandro"
3210,992,"Sant Anna, Claudio"
3211,992,"Pimentel, Afonso"
3212,992,"Medeiros, Ana Luisa"
3213,992,"Fernandes, Lyrene"
3214,992,"Batista, Thais"
3215,992,"Ribeiro, Rita"
3216,992,"Van Den Broek, Pim"
3217,992,"Aksit, Mehmet"
3218,992,"Zschaler, Steffen"
3219,992,"Moreira, Ana"
3220,993,"Figueiredo, Eduardo"
3221,993,"Galv o, Ism nia"
3222,993,"Khan, Safoora Shakil"
3223,993,"Garcia, Alessandro"
3224,993,"Sant Anna, Claudio"
3225,993,"Pimentel, Afonso"
3226,993,"Medeiros, Ana Luisa"
3227,993,"Fernandes, Lyrene"
3228,993,"Batista, Thais"
3229,993,"Ribeiro, Rita"
3230,993,"Van Den Broek, Pim"
3231,993,"Aksit, Mehmet"
3232,993,"Zschaler, Steffen"
3233,993,"Moreira, Ana"
3234,994,"Goossen, Jack"
3235,994,"Henriksson, Tomas"
3236,995,"Schneider, Jean Philippe"
3237,995,"Teodorov, Ciprian"
3238,995,"Senn, Eric"
3239,995,"Champeau, Jo l"
3240,996,"Belloir, Nicolas"
3241,996,"Chiprianov, Vanea"
3242,996,"Ahmad, Manzoor"
3243,996,"Munier, Manuel"
3244,996,"Gallon, Laurent"
3245,996,"Bruel, Jean Michel"
3246,997,"Chiprianov, V"
3247,997," Falkner, K"
3248,997," Szabo, C"
3249,997," Puddy, G"
3250,998,"Kumar, Amod"
3251,998,"Ramani, Vijay"
3252,999,"Kumar, Amod"
3253,999,"Ramani, Vijay"
3254,1000,"M nnist , Tomi"
3255,1000,"Savolainen, Juha"
3256,1000,"Myll rniemi, Varvana"
3257,1001,"Diaz Pace, Andres"
3258,1001,"Kim, Hyunwoo"
3259,1001,"Bass, Len"
3260,1001,"Bianco, Phil"
3261,1001,"Bachmann, Felix"
3262,1002,"Diaz Pace, A"
3263,1002, Hyunwoo Kim
3264,1002,"Bass, L"
3265,1002," Bianco, P"
3266,1002," Bachmann, F"
3267,1003,"Ahuja, Ankit"
3268,1003," Simonin, Jacques"
3269,1003,"Nedelec, R mi"
3270,1004,"Desroy, Nicolas"
3271,1004," Janson, Anne Laure"
3272,1004," Denis, Lionel"
3273,1004,"Charrier, Gregory"
3274,1004,"Lesourd, Sandric"
3275,1004,"Dauvin, Jean Claude"
3276,1005,"Desroy, Nicolas"
3277,1005," Janson, Anne Laure"
3278,1005," Denis, Lionel"
3279,1005,"Charrier, Gregory"
3280,1005,"Lesourd, Sandric"
3281,1005,"Dauvin, Jean Claude"
3282,1006,"Chen, T Y"
3283,1007,"Clements, Paul C"
3284,1008,"Weyns, Danny"
3285,1009,"Georgantas, Nikolaos"
3286,1009,"Mokhtar, Sonia Ben"
3287,1009,"Bromberg, Y rom David"
3288,1009,"Issarny, Val rie"
3289,1009,"Kalaoja, Jarmo"
3290,1009,"Kantarovitch, Julia"
3291,1009,"G rodolle, Anne"
3292,1009,"Mevissen, Ron"
3293,1010,"Hofmeister, Christine"
3294,1011,"Bj rnander, Stefan"
3295,1011,"Grunske, Lars"
3296,1011,"Lundqvist, Kristina"
3297,1012,"Le Pape, O"
3298,1012," Gilliers, C"
3299,1012," Riou, P"
3300,1012," Morin, J"
3301,1012," Amara, R"
3302,1012," D saunay, Y"
3303,1013,"Le Pape, O"
3304,1013," Gilliers, C"
3305,1013," Riou, P"
3306,1013," Morin, J"
3307,1013," Amara, R"
3308,1013," D saunay, Y"
3309,1014,"Marques, Jo o Carlos"
3310,1014,"Costa, Maria Jos"
3311,1014," M ller, Felix"
3312,1015,"Di Ruscio, Davide"
3313,1015,"Kolovos, Dimitrios"
3314,1015,"Rose, Louis"
3315,1015,"Al Hilank, Samir"
3316,1016,"Holm, Johann E W"
3317,1016," Van Der Walt, Marthie"
3318,1016,"Stoker, Piet W"
3319,1017,"Mathe, Zwanani"
3320,1017,"Holdings, Eskom"
3321,1018,"Schwanke, Robert W"
3322,1019,"Hillenbrand, Martin"
3323,1019,"Heinz, Matthias"
3324,1019,"M ller Glaser, Klaus D"
3325,1019," Adler, Nico"
3326,1020,"Karri, Srinivasarao"
3327,1020,"Ahmad, Ramiz"
3328,1020,"Sujata, P"
3329,1020," Jose, Subin"
3330,1020,"Sreenivas, G"
3331,1020," Maurya, Devesh Kumar"
3332,1021,"Kolb, Ronny"
3333,1021,"Naedele, Martin"
3334,1022,"Sobernig, Stefan"
3335,1022,"Strembeck, Mark"
3336,1023,"Li, Bing"
3337,1023," Yang, Daijun"
3338,1023,"Lin, Rui"
3339,1023,"Yu, Zhuoping"
3340,1023,"Ma, Jianxin"
3341,1024,"Giesecke, S"
3342,1024," Bornhold, J"
3343,1024," Hasselbring, W"
3344,1025,"Giesecke, Simon"
3345,1025,"Bornhold, Johannes"
3346,1025,"Hasselbring, Wilhelm"
3347,1026,"Babar, Muhammad Ali"
3348,1027,"Wasowski, Andrzej"
3349,1027,"Truscan, Dragos"
3350,1027,"Kuzniarz, Ludwik"
3351,1028,"Thouvenin, B"
3352,1028," Gonzalez, J L"
3353,1028," Chiffoleau, J F"
3354,1028," Boutier, B"
3355,1028," Le Hir, P"
3356,1029,"Thouvenin, B"
3357,1029," Gonzalez, J L"
3358,1029," Chiffoleau, J F"
3359,1029," Boutier, B"
3360,1029," Le Hir, P"
3361,1030,"Antonino, Pablo"
3362,1030,"Duszynski, Slawomir"
3363,1030,"Jung, Christian"
3364,1030,"Rudolph, Manuel"
3365,1031,"Franks, Greg"
3366,1031,"Lau, Danny"
3367,1031,"Hrischuk, Curtis"
3368,1032,"De Andrade, Hugo Sica"
3369,1032," Almeida, Eduardo"
3370,1032,"Crnkovic, Ivica"
3371,1033,"Stafford, J"
3372,1033," Clements, P"
3373,1034,"Webber, Jim"
3374,1035,"Kacem, Najla Hadj"
3375,1035,"Kacem, Ahmed Hadj"
3376,1035,"Drira, Khalil"
3377,1036,"Oladiran, M"
3378,1036,Tunde
3379,1036,"Pezzota, Giuditta"
3380,1036,"Uziak, Jacek"
3381,1036,"Gizejowski, Marian"
3382,1037,"Su, Liang"
3383,1037,"Shrestha, Sujan"
3384,1037,"Zhang, Zhonghua"
3385,1037,"Mustain, William"
3386,1037,"Lei, Y"
3387,1038,"Rommes, Eelco"
3388,1038,"Postma, Andr"
3389,1038," America, Pierre"
3390,1039,"Pramsohler, Thomas"
3391,1039,"Schenk, Simon"
3392,1039,"Baumgarten, Uwe"
3393,1040,"Silva, Eduardo"
3394,1040,"Medeiros, Ana Luisa"
3395,1040,"Cavalcante, Everton"
3396,1040,"Batista, Thais"
3397,1041,"Tofan, Dan"
3398,1041,"Galster, Matthias"
3399,1041,"Avgeriou, Paris"
3400,1042,"Wang, Zheny"
3401,1042,"Sherdil, Khalid"
3402,1042,"Madhavji, Nazim H"
3403,1043,"Salger, Frank"
3404,1043,"Bennicke, Marcel"
3405,1043,"Engels, Gregor"
3406,1043," Lewerentz, Claus"
3407,1044,"Salger, F"
3408,1044," Bennicke, M"
3409,1044," Engels, G"
3410,1044," Lewerentz, C"
3411,1045,"Dabrowski, Robert"
3412,1045,"Stencel, Krzysztof"
3413,1045,"Timoszuk, Grzegorz"
